,id,area_shot,area_goal,opps_in_n_angle,goalkeeper_x,goalkeeper_y
4555,e0a58ad7-eaf5-4006-b676-9dda139bda5f,5115.972054828302,638.0418311048563,2.0,103.99166666666667,33.5425
4556,e8ec9921-6f85-450a-b5b7-fdc68631d487,4056.3036163733927,1082.2798379575088,2.0,102.89166666666667,33.3595
4557,faa7d842-9380-416c-a6ce-e46398330d86,5399.9097502673,752.0663198630997,3.0,102.8,33.085
4558,172ac77a-de23-4e60-94a0-5b56960842ca,4273.382463149419,1092.04993045611,2.0,102.52499999999999,33.45099999999999
4559,283a57cb-c2e2-43b7-807b-8d8e49883328,1918.8404912758983,1113.6378414144665,1.0,102.70833333333333,35.738499999999995
4560,2c1a4b35-e8be-406a-a2aa-7573eabdd098,5177.3864772047145,1224.3968194168,1.0,102.89166666666667,33.725500000000004
4561,32b1c507-ab31-4451-853e-9dd77543d36d,2703.523416862654,823.2859853319624,0.0,102.34166666666667,37.477
4562,478bc672-6a99-43b7-967b-3a5890a26958,5108.1815435312055,632.9495730813043,2.0,102.25,32.535999999999994
4563,5c4b2112-d717-4dbe-a2fd-4998e6d844e2,5078.831336673104,443.35587736428187,3.0,103.35000000000001,34.366
4564,6c19fecf-6faf-4696-9025-ce89ce5d8485,3615.4088378155398,655.074936098106,2.0,103.625,34.73199999999999
4565,712941e1-dad3-4ad7-9e49-c1eec2868943,3005.3124926570704,1173.560069285734,3.0,103.25833333333333,35.098
4566,85ce3868-bea4-4743-84cd-ad47647df033,4208.446351002753,576.4344696408689,2.0,103.53333333333333,34.366
4567,86f186fb-0a8c-489b-8271-638468f55f78,5429.0508858642215,707.5311741138293,0.0,102.61666666666667,30.980500000000003
4568,91dfaf07-9438-4567-afcc-6cb19807f539,3629.545302825457,727.5296387215152,1.0,101.425,32.9935
4569,98c76235-31ee-4d12-9872-14844baa8fed,4733.548309358827,1156.3381650511146,3.0,103.80833333333334,35.098
4570,afbc5a00-a678-4a92-8fd2-38ee7d9f2715,3245.1494378036,584.7917730617635,0.0,102.98333333333333,31.071999999999996
4571,b87e0a27-c5cd-49f8-ae67-7227e2e2c9b2,2972.0914286365114,624.9259919980092,1.0,100.60000000000001,35.9215
4572,b97b9f87-cd15-4b62-98d6-f2ce2e1c965e,4535.4155228461095,572.9849813903627,1.0,103.44166666666666,34.549
4573,bd1714a5-92d7-4bfd-827d-433bf7cc1af9,63.063304241713986,213.70628272678312,3.0,102.89166666666667,36.653499999999994
4574,c0aab93d-c2d8-483e-990a-748c2512c8fb,114.57613166169908,419.3221131933308,0.0,103.44166666666666,30.34
4575,cac3bc13-f6a4-467b-b123-3f1c9f55deca,2790.5489852602536,514.2094974392354,2.0,103.075,35.372499999999995
4576,cb7089c6-bf1e-44af-a290-d131d2f3c2ba,6039.896146148919,320.38014928637875,1.0,104.90833333333333,34.549
4577,d22af085-2653-4c88-bc11-4d8b775a30d9,4050.9288965573105,1091.4522918132,3.0,103.44166666666666,34.091499999999996
4578,ee277b47-6717-4177-8d44-403db9103cbf,3977.991965485755,497.01775385013457,2.0,103.35000000000001,30.889
4579,f16cf3ce-b45b-4a15-801e-8ccee0fa2985,4735.870790104376,891.7895851073332,1.0,101.51666666666667,32.901999999999994
4580,0304c15f-f754-4341-8065-2aa5c14826a6,4950.078419158804,792.7695045224611,1.0,103.16666666666667,32.17
4581,09935826-8998-4999-aa80-4e4b6095ba92,4695.179052549737,1193.5374836904662,2.0,103.16666666666667,36.745
4582,18eaecd4-e00c-4ee4-848f-0177cb03ca90,5140.000399214233,1396.686409724618,1.0,103.16666666666667,32.17
4583,1e53c6c1-33b2-4b68-bf11-1c4dda879f01,338.3212765004874,736.162024972763,2.0,104.08333333333333,35.83
4584,29619c98-aac0-48db-a91b-eb238ff63ff1,3871.4659267355137,322.0476955671571,2.0,105.0,34.915
4585,2c40e27e-c43c-424f-8975-175fb1a69d13,4915.42835104479,881.0208990597698,1.0,104.08333333333333,32.17
4586,316a4ab0-f0d6-40a3-9e68-1635a2a70570,5758.678648931439,956.309049699516,3.0,103.16666666666667,35.83
4587,3a763b1a-8c59-40ec-8f3c-998a4ad6a686,4452.483712489818,627.6061217904271,2.0,105.0,31.255
4588,3c17ce29-c780-4387-946e-adb5916fa1ad,2172.5110679126783,631.1526465473988,3.0,105.0,34.915
4589,43649f85-1a00-422d-846c-c17aca7598cd,3084.6621260379557,631.0316192783592,3.0,105.0,34.915
4590,49f0507c-d3b0-4230-833b-b772c82f7bcf,4970.599361702883,1059.2063207389942,2.0,104.08333333333333,34.0
4591,4dcb20f1-2731-4e7b-bca3-0eef98e151b7,2779.4237055136127,578.8817318069991,2.0,104.08333333333333,34.915
4592,55fafc65-c46c-474d-95cc-fb4b3f692d4c,3521.907535819284,4.654437467125889,5.0,102.25,33.085
4593,606be7c5-cdee-4506-a4bd-6bf3db47f822,4869.060804215444,1017.743062804307,2.0,100.41666666666667,34.915
4594,630090ce-ec2d-4aa7-b12f-5dbf8d745a04,3227.155009369636,632.7195593971319,1.0,103.16666666666667,37.66
4595,64e1b562-8146-46ef-b7d1-994835e45c41,5894.545097489218,735.9780359525575,1.0,102.25,36.745
4596,69501f8d-007f-463c-b42a-f35b11315466,1784.2050559114432,1154.2611071331473,2.0,105.0,31.255
4597,6a60fdd2-a014-4037-8aa6-1d1f03e0c548,5305.728463627676,668.1953767651664,3.0,104.08333333333333,35.83
4598,6db129ef-ccc1-4ad4-8d92-2050d2ea2ef2,5815.69691044908,619.6615848236046,3.0,104.08333333333333,34.0
4599,84743740-211b-4f3e-880b-b7427803a38f,4764.811581268181,223.33218981204882,5.0,104.08333333333333,34.915
4600,a19616cc-6285-46c1-8870-5f4d85562d4b,4996.967901673384,253.45049174692622,2.0,103.16666666666667,32.17
4601,a4e90f6a-f7db-4ac9-8fcf-85ab3178c079,5393.1015060899745,0.0,2.0,,
4602,aa43bf8f-234e-49fe-9906-174d0b6acb92,6152.339978726217,973.6172485148949,3.0,104.08333333333333,34.0
4603,ac0319cd-3943-4f76-ac3f-d53a49089cfe,5048.33309480269,615.2623343842831,2.0,104.08333333333333,36.745
4604,ae1633d6-0e72-4e7b-b818-fbebd4b3dbf1,4292.522905331862,978.8473043394027,2.0,103.16666666666667,32.17
4605,bc7f744d-53cb-4b1f-ac9f-8dcb10a94af6,883.5217061949741,177.1001977218281,3.0,105.0,35.83
4606,c0f30bb2-6b6d-4e5e-84f5-fc71cb0a4b0f,4774.216203422793,673.891144710851,2.0,104.08333333333333,31.255
4607,c8694bb5-58fb-4cda-8ff2-09ab03b82cec,4520.497375588134,543.1782510830062,0.0,104.08333333333333,28.506666666666668
4608,d188dd64-a075-47dd-8fc8-8ce001059c14,1121.4517336524004,519.5249459030132,2.0,104.08333333333333,34.915
4609,d90ec520-9eeb-46cc-9c3b-62abce9d3841,4347.455064930947,1627.4559236430468,0.0,99.5,32.17
4610,e2478a8b-f1dd-43ed-a13d-9fc4871eb856,3408.980828990036,919.5592674029589,2.0,104.08333333333333,35.83
4611,fd37159f-a694-47dd-aa39-1deb7a6ae279,12.01783692531463,484.3837458318468,3.0,105.0,31.255
4612,fe65f6f0-2b4a-419a-b197-d4baef4b33a5,1483.809837833484,443.72991414242426,0.0,104.08333333333333,29.423333333333332
4613,0bbde355-fff3-4905-a6c1-ced0238c96ef,6511.75474853386,1438.7289215454507,0.0,93.63333333333333,26.673333333333332
4614,18d48d5d-8c87-48fc-b028-77b222ea3133,4165.647531523885,821.9984712206648,3.0,104.175,33.9085
4615,25d48564-542b-42d5-9898-bd93178891c9,3691.8730089529763,909.4524809820774,2.0,103.625,34.823499999999996
4616,29ce0d1c-c049-4699-b5aa-99ef9891bd0b,2056.5669769711953,1416.1968032578222,2.0,102.25,33.81699999999999
4617,2f6241df-32df-4aaa-8dfa-1bd8d95cb929,4467.8681125585,353.3366801340913,0.0,82.41428571428571,22.181666666666665
4618,36deacf1-21e8-4dfb-8bc7-20444867b71c,2199.7553507905927,2122.7413831504846,0.0,101.425,30.24833333333333
4619,3a17e3cd-d443-43f2-bb7a-80bafee3c590,125.593513952151,1828.960177621681,1.0,100.41666666666667,35.189499999999995
4620,3aa578d0-20ba-4a2b-8d30-2c8d90361981,4721.53489706944,851.4550907074628,2.0,104.45,33.9085
4621,3d71133b-54ce-4d40-ada5-25c3d1182190,4840.637403557123,714.0550211024769,2.0,104.54166666666667,34.183
4622,52e3916c-a31b-4741-ba07-affb0bcf94c3,2898.5502675249572,1336.180362716589,1.0,102.89166666666667,35.464
4623,544722cf-a60d-4136-a59c-aacd32ee673a,4918.314500866522,563.57997474954,3.0,103.99166666666667,31.895500000000002
4624,58cb43cc-6fb4-4c10-b23c-86d25d3ef132,3343.5219324206546,795.4129860615799,1.0,103.44166666666666,35.738499999999995
4625,5b556630-7257-4192-831a-1861dd7465c4,3635.985526841934,1080.9877665301697,1.0,103.44166666666666,32.810500000000005
4626,5bceb58d-40e4-4a5d-afb2-0efe30b7c426,5059.5234661209115,1103.0435116419997,3.0,104.45,34.183
4627,64443fee-40b3-4142-98ac-3effa7acb71f,3192.278280102638,697.9748279132054,1.0,103.625,36.013
4628,7a438762-8357-4d74-8245-42d77298b850,4846.104511142552,770.9127196436277,3.0,103.44166666666666,31.7125
4629,88c65281-60ff-4690-a03a-fbb7729dc1f1,4808.436654701963,1878.0011379459559,2.0,100.23333333333333,33.9085
4630,94fb96bc-e49c-43d0-a2e3-7de159cb771b,2803.684701623661,869.2205339465877,0.0,103.44166666666666,38.39333333333333
4631,9b6cf702-4755-4cb6-a10c-d0852e35a118,142.08677399465003,2567.1824253060026,0.0,87.38571428571429,42.334999999999994
4632,a22809ea-dab6-4db2-8c40-c8645439dd4e,4137.190229765293,803.6339238287073,2.0,104.175,33.1765
4633,a5e18b00-c22e-4cce-8a68-fe61d0723536,4698.37724768725,1008.1803167653612,2.0,103.80833333333334,34.823499999999996
4634,d6543864-33f4-46c0-9500-4a82eb4a22a4,4697.371839828882,931.3965201922986,3.0,104.08333333333333,34.457499999999996
4635,139bacaf-169b-4f17-837b-784b36f30943,97.52434751332268,401.36201163385493,1.0,103.99166666666667,37.2025
4636,22b9e011-b758-4625-9f1f-39aec9e9143c,3681.4660733628375,459.523446483769,1.0,104.26666666666667,34.274499999999996
4637,2c6a4124-7607-4197-ab3b-0be6c69f095d,5270.148363649057,518.5165644648793,3.0,103.99166666666667,35.189499999999995
4638,2e12ab8a-ea11-420a-8d8c-ed4fe150488b,29.24813335468299,664.5687464881671,2.0,104.63333333333333,33.5425
4639,3d48ab6b-90ba-4fae-8bb8-34de196b1d66,6639.422438045105,429.3761109857815,4.0,104.45,34.457499999999996
4640,706fd0b4-71d0-4a99-8403-65660dadd02e,5330.3541829949545,1042.3219444381025,2.0,103.80833333333334,34.915
4641,73ef9e16-7864-47b2-9bba-8855550f769f,1331.0324973685097,1238.470247856737,1.0,95.83333333333333,34.274499999999996
4642,83345262-38cf-455a-bdef-ccd9592c97c8,5267.536481066082,409.0615731457464,2.0,104.63333333333333,35.372499999999995
4643,9ac099ae-c165-40d1-bf9e-e3723ff0f530,5521.257269735477,392.5939799916871,2.0,103.80833333333334,31.529499999999995
4644,b8f24090-9b11-4114-8a6c-ea1488a3f3e7,4914.331820168705,712.9858692686021,4.0,103.71666666666667,31.438000000000002
4645,c9cb9331-9201-432f-96a4-5283e14e3923,5183.732354354224,592.0739012360833,3.0,104.35833333333333,33.634
4646,d0d15a85-1283-4277-817d-b67ff7f208a4,38.82353119873183,745.4827445149451,0.0,101.88333333333333,38.66833333333333
4647,fadcc0c5-587e-4fa5-a004-175e02b49325,1726.5166883941693,22.940890767755295,2.0,92.075,37.843333333333334
4648,fe96634e-5b42-42a3-b39e-93e7ce00fd47,4986.072795702037,884.0099375100543,3.0,101.7,32.810500000000005
4649,03a457b3-94cb-44cc-8585-630a3c8f85e5,1025.4026765870938,1086.4318285762336,1.0,102.89166666666667,32.719
4650,04aa1713-a249-4d67-8794-5251e1449982,5153.154918326152,703.8058311399617,3.0,103.16666666666667,35.83
4651,079c7827-e30e-4972-8a43-02ac60e3c4f8,3194.958865774162,268.230912335859,2.0,104.63333333333333,32.535999999999994
4652,0d761dba-8af0-45ac-a662-1f5927c57ec4,3931.505348675576,899.0436432660756,3.0,102.70833333333333,33.634
4653,0e480fbe-1c5a-49e0-a5cd-cc60d5f6137d,4891.487893584868,785.5643843506184,3.0,103.16666666666667,35.9215
4654,1348fd58-aabb-4b1e-b65d-9e01482fcfcf,5500.750172272906,387.54452134355193,4.0,104.81666666666666,33.268
4655,1510fd37-d027-48ee-af0b-c6a87124f790,2268.0120538092874,736.5261471725389,2.0,103.99166666666667,36.196
4656,1685b09b-e09b-4ea7-afc5-ef31a68b21ee,2553.626298588111,945.4181908846253,2.0,103.35000000000001,35.098
4657,1af8f6f1-a2c1-4bdf-93c3-d84014099fa1,4783.954691098613,836.3264172067978,2.0,103.16666666666667,35.64699999999999
4658,1d418a3c-d23d-4150-9a2f-4a79a1efee51,4242.573573141464,1410.4435371570476,1.0,102.8,33.5425
4659,362b51aa-b8c8-498e-99ba-68975d2853c3,6032.9425083453925,1631.5992946554704,0.0,93.26666666666667,40.22666666666666
4660,374a84ca-bdf8-46d3-af5e-ae3430b5a4f4,5759.887790433666,724.5840200739286,0.0,104.175,30.706
4661,380329dc-05dc-4b66-b87d-399aac8dd87c,4203.856285531644,821.205503776738,1.0,103.075,32.535999999999994
4662,3dd1b949-9ae7-4215-9da1-c09831a7c6c0,6191.542606662019,295.4479826759577,3.0,104.26666666666667,32.901999999999994
4663,43ab6c88-b8b2-44ac-ad3a-7a141a5506cb,4399.080136837348,862.7449748294816,0.0,102.70833333333333,38.11833333333333
4664,47a6da0c-1ae2-483e-b6d7-d0a96354eb6f,4908.089690444769,882.1610511272622,1.0,103.89999999999999,34.274499999999996
4665,4e2b2527-fb57-4e12-b883-102f111c85d7,4316.6013057370055,92.75875082747532,2.0,103.89999999999999,30.706
4666,562fd735-6913-4c6d-bbb1-a442fe3f56f6,4538.689909580554,234.46954679877615,4.0,105.0,33.725500000000004
4667,67ee28b9-1600-41b5-ac91-4d2e12ef6385,4344.4890298179735,1151.3219618343055,2.0,101.79166666666667,32.17
4668,6fa6b118-b675-4eb2-a15c-9f905400ee84,5587.339487364725,768.842277359087,3.0,104.26666666666667,32.4445
4669,749884bf-7510-47db-ab73-3580a0ccac05,4742.055485007681,607.562550892568,0.0,103.71666666666667,38.11833333333333
4670,82f90f59-7f31-4ac1-b6b1-8cbc058a1c17,1843.779593558407,589.7652765932041,0.0,104.08333333333333,30.156666666666666
4671,8ba84380-a4b7-42a6-8de1-6b572339ef26,3320.913637577504,275.2807432711618,4.0,104.90833333333333,34.915
4672,8e6ea7a1-907e-4a59-a5a2-54a0c8622897,3038.238225072771,725.8449980596198,2.0,102.52499999999999,35.189499999999995
4673,90cb9b85-4063-48f2-a2b2-f1537507d693,4621.500499755197,693.4167820848402,2.0,103.44166666666666,31.895500000000002
4674,93b2296c-7431-4e5e-8416-2d5ff8ef2826,2348.965060205436,1324.9056891436767,2.0,99.68333333333334,34.73199999999999
4675,ac455457-d677-46d2-9736-6f08dd7fa57a,4174.602805115506,675.8267324522346,1.0,102.34166666666667,35.738499999999995
4676,ae9070f2-a62a-4efa-8c09-4e11eb5c61c1,4870.7309225968165,528.8411326342689,5.0,103.625,35.098
4677,b3a5d27e-3e76-4688-9c52-7bedd2a78d56,5737.407791531833,261.63963613119444,3.0,89.41666666666667,36.745
4678,b692f80b-1e60-4e3e-91c8-cc7f47b65a06,5287.50407730193,627.3611935225676,1.0,102.98333333333333,36.8365
4679,c9980590-3826-4546-8f1c-d1d145e816c3,4415.205392064731,305.48429358273967,1.0,103.99166666666667,31.1635
4680,cd5ff9d6-0ad4-40a4-a379-7f6e4b1b439c,4092.141412833959,868.5106244315276,2.0,103.35000000000001,34.457499999999996
4681,ce0327e8-3bca-4c8d-96c7-6119f10c111b,132.79483754073684,266.01113340181337,1.0,100.96666666666667,31.3465
4682,cf961075-a988-4165-9063-19e9fed89977,3399.9909867864208,566.1532010137804,2.0,99.22500000000001,34.457499999999996
4683,e44c3cfa-95d3-44d2-ab68-98b5c32ea710,3801.4180228984396,1150.1567003989019,1.0,102.52499999999999,36.4705
4684,e67521c4-727c-493c-8a39-8c98a1b0b490,4016.1606461625624,295.7144869707357,0.0,103.625,30.706
4685,f1b363b4-093b-4ed8-b2d7-af83efda3c73,2530.9194211619333,1646.2118246352254,2.0,99.31666666666666,34.915
4686,f857ffde-3da3-49ec-8358-be9755acf035,5503.167757659304,590.2148421501432,4.0,103.25833333333333,33.085
4687,f87303db-494c-4d3d-a474-9e8a5f17739b,3346.135736761308,973.8126628374835,0.0,91.52499999999999,45.35999999999999
4688,013a8f20-68b7-44cc-963d-807563e0fa19,6002.811722565193,44.93008638409076,6.0,104.45,33.634
4689,08f77503-2d83-47f9-8138-a4135ddca9bf,4327.400139007278,952.8433054583712,2.0,103.99166666666667,34.091499999999996
4690,0badf28e-f11d-4fc9-a8a6-e8af076a5b72,140.71215106256952,844.904284711137,0.0,98.85833333333333,32.353
4691,287585ad-9d19-43b7-9e0b-2f5f67a05395,6123.32541781744,436.99175267445446,1.0,104.26666666666667,33.085
4692,3113c5fc-803b-4d54-8720-416e224fc270,4602.18562480396,1032.7240872639472,2.0,103.16666666666667,34.823499999999996
4693,364aad66-163b-4f4a-bb81-48cba1ceb232,1662.6834249904093,1290.2561360683926,2.0,103.53333333333333,34.274499999999996
4694,4992a68f-1173-4b85-918b-675da70a8cbf,4518.323697628379,1257.4416658756593,2.0,104.08333333333333,34.0
4695,4daf4438-013e-4421-b164-6c725ec2b1d3,3375.428619084855,924.0460188197491,3.0,104.45,34.823499999999996
4696,506185bd-b44e-4fa1-8041-7f82a22bedcc,2170.8161715565666,670.7973456435258,1.0,104.63333333333333,31.255
4697,51765a1c-c2af-4628-8f10-e295cca304d8,3222.897176897345,441.4960547973934,0.0,103.99166666666667,37.843333333333334
4698,5534f9df-9712-45bc-8823-c71c62256d6e,873.7130836972595,731.3944453594203,1.0,103.89999999999999,33.085
4699,646d4abb-ac9f-44a9-b6b8-be3c2e91a112,3269.408413015334,2088.1264742526155,0.0,89.14166666666667,42.24333333333333
4700,74857505-3a58-463e-a326-301798858139,4615.432787744801,408.45512660288074,1.0,102.8,37.019499999999994
4701,7bab4140-1f41-4a7f-bc9b-f09b85dde71c,2877.6422280117913,1287.7154662881564,1.0,103.89999999999999,34.0
4702,88ae54e6-9f37-48d9-993b-7c2d38fff5e5,5483.940486265859,1352.984396546717,2.0,104.08333333333333,33.634
4703,8a4318f4-8d7d-4991-860e-da90c8756f37,3082.17321509207,619.1235880446022,5.0,104.35833333333333,34.0
4704,91feffba-c7fd-413a-847c-e83d9c6a13be,2203.95136903364,1199.907353020059,4.0,104.45,34.183
4705,93d754de-5cae-42f1-b027-ee111beba0e9,6104.655428533352,867.7600318563724,4.0,104.08333333333333,33.634
4706,9fdae942-11c3-4f11-aef6-b0d5ebf97160,5612.501933877531,1215.8305081488434,0.0,101.51666666666667,30.706
4707,c7577633-3ec7-413c-bb48-31e1b39393ba,4628.891606428031,1342.2461135859835,0.0,102.06666666666666,31.895500000000002
4708,cdc1d6cb-6be8-49e0-8b89-e87374fc6c69,5870.169124769739,627.8197920201123,3.0,104.175,34.183
4709,d3e9f394-aaf3-4214-9683-dc4cd63b0537,6097.094868731532,766.0885634512164,2.0,104.35833333333333,32.6275
4710,e64172bc-e63e-42ee-8c3a-fca2c56539e3,3966.5161351800352,742.2393113579934,1.0,104.35833333333333,36.562
4711,fc0595ca-82c0-4123-8319-f308fc6c1ec1,3344.7456386504564,997.0438126760437,1.0,103.99166666666667,34.457499999999996
4712,fd051daf-ead5-483f-a0fd-53ed446cd5f9,5107.426653917621,917.6435823338988,2.0,104.35833333333333,34.823499999999996
4713,02d60df1-b354-4475-a416-73efe20e22df,1775.512451831758,1198.8543646494707,1.0,103.25833333333333,34.091499999999996
4714,032bd1be-55cf-405e-8536-c89f861e8e09,1383.832094337074,1062.22783733376,1.0,103.35000000000001,35.372499999999995
4715,0b7366e8-0801-4bc4-a662-ca1b8449b12f,3645.250205807542,526.997533733469,2.0,103.71666666666667,30.706
4716,24514294-6309-45c5-ab31-5f5f4f22747d,2980.9213690852416,1004.1674806450021,2.0,102.34166666666667,34.457499999999996
4717,2ae9019f-9118-403f-bcc9-18ed639713b2,2434.9022590909935,1253.3255798408356,2.0,102.89166666666667,35.0065
4718,54174516-d56a-4428-9424-9a70be9afa94,3718.5983558802345,726.9976654813797,0.0,99.40833333333333,28.598333333333336
4719,554088ca-c3fb-465a-9bbc-a5b808c6b954,2636.570374593646,806.1964934505542,2.0,102.89166666666667,35.098
4720,565bc47a-e4dd-46ce-afcf-d554414132c1,3524.992592597894,769.3778888686314,2.0,103.53333333333333,34.73199999999999
4721,6cb6f943-980f-4a1f-b073-73565c6d1607,1678.3988938035864,269.8915439106329,4.0,103.99166666666667,36.653499999999994
4722,6cd322b4-3bbe-4ba3-b87d-9b6d02fa99d8,3756.1305483438496,867.0024674948462,3.0,103.625,34.274499999999996
4723,708d6044-9a54-4255-9507-d67f27cb2150,2597.01957818416,946.703345135536,2.0,103.89999999999999,33.725500000000004
4724,77f62f5d-47b5-4a0c-b081-c969e7aa9d1b,588.8468051954587,1058.4523679956478,1.0,102.34166666666667,35.9215
4725,783cf1ad-f490-47a9-94f4-3c910af91472,4638.366958667198,866.921014601602,1.0,101.79166666666667,35.098
4726,813d5819-e6e9-41fd-9e94-0f7c556460c9,46.21817417412629,1444.455637412173,2.0,102.61666666666667,34.091499999999996
4727,8358040f-d89d-4a06-b3c7-61a021efc9b5,1335.6196673530535,1027.8605243224495,2.0,101.79166666666667,33.5425
4728,95b9e056-2eb5-49a4-a3f8-38ba5be91b70,3017.1185753013447,717.5048755219748,1.0,102.15833333333333,36.013
4729,a96032b3-be1e-4759-89b2-4eca60d6e394,4161.564804632016,1041.080660388696,2.0,102.98333333333333,32.2615
4730,aae9feca-b9da-471d-bee3-cee3838bb287,4433.7831200841265,454.6874503224191,2.0,102.25,32.6275
4731,acae1517-dee1-4d9a-ab73-b0cdb3a6f7ba,64.00279134641592,714.5571478884372,1.0,103.35000000000001,36.8365
4732,aebb42f1-efde-4fe7-a2a6-d769de0f103e,3390.7381869860437,967.6073953953936,0.0,96.65833333333333,32.535999999999994
4733,afd72d73-b8be-4069-ab04-fa8756e39637,3129.226892563049,431.2845393055239,3.0,104.26666666666667,35.098
4734,b615b358-624b-4257-8c7f-722b9b4d435e,6373.01143668102,228.8499161736753,3.0,103.44166666666666,33.5425
4735,be89b61b-b37d-4ad9-880d-29f0f63e9d9c,5346.347382978893,473.41867679210986,1.0,102.89166666666667,37.2025
4736,e0461574-05d7-4c51-a69c-7143311c78c6,3397.1574467389514,1211.8487767370275,2.0,101.79166666666667,35.9215
4737,e16b05b2-ca8f-43ca-8b59-d0195b4b6269,3028.915582328875,545.3217907577595,2.0,101.33333333333333,34.0
4738,06290dff-b301-4ea2-a101-08c152e25c89,3514.9345671067963,567.5812976624985,2.0,104.26666666666667,35.738499999999995
4739,15d88954-d173-498e-9e2f-0b237a01a941,5818.966621372512,886.0242532643704,0.0,102.89166666666667,30.523000000000003
4740,180beef3-4d68-4ad9-903a-be6054007c82,3189.844097589676,1233.8753257793583,1.0,103.89999999999999,35.5555
4741,315941c9-870f-4f1d-be3b-7740a54fa508,3716.5423706437296,1104.98394709387,1.0,104.26666666666667,36.562
4742,34bfec85-c3d8-4872-8723-78cef2175be4,5157.640369087962,870.0377111914115,0.0,99.86666666666667,31.804000000000002
4743,3aef8aa1-2610-4f4e-b0f1-ba93a46b196d,5993.483889407707,72.11371750914955,0.0,93.26666666666667,39.95166666666666
4744,463932af-3ba3-442b-bc40-612219a05dd7,3026.915383196698,173.91462123054114,4.0,104.54166666666667,33.1765
4745,46e53cf3-ba71-4920-a983-688b45ddac99,6889.2911359666605,619.1594776823106,0.0,101.14999999999999,31.529499999999995
4746,4fecb5a8-761b-4ada-a330-ae35b992ab12,3678.5406472621767,555.3165829274247,0.0,103.625,30.523000000000003
4747,74a3c500-94dc-4226-8ee2-0aa50c443def,3734.8603448010626,1302.0620562960482,2.0,104.08333333333333,33.81699999999999
4748,75255c91-a68b-4101-a9aa-f3cdf29029ab,4420.20578043149,197.47737558916185,5.0,104.90833333333333,33.5425
4749,76d33832-3020-4754-a912-85f4888e903b,5520.19596780011,940.2009647582626,6.0,104.35833333333333,34.0
4750,8139b036-000c-4f16-9400-df7c37e3ded8,5757.045961699527,371.220665473993,3.0,104.26666666666667,35.9215
4751,8a5d431f-96f4-4674-b587-460ea5addd09,6635.8251980469795,543.3695842057166,2.0,103.25833333333333,36.104499999999994
4752,9c30ed61-0ef7-4e13-90d2-849d9de375b4,5268.44214918561,952.9659465136036,1.0,103.35000000000001,34.6405
4753,9ef46f45-512b-4b6f-b8ee-82d65e4c125b,2172.1015591555215,946.9860478179171,2.0,103.625,36.4705
4754,a2b53847-0d31-424f-9e8d-70c9330427f1,3751.944299476931,519.0175557694265,1.0,104.63333333333333,32.353
4755,a96f7f4b-007a-40a5-a192-be4b417c9b60,5657.169275779753,868.7004971721528,0.0,101.14999999999999,30.980500000000003
4756,b62fcfac-e931-44ca-9ab0-facd839c96a9,4649.461623583922,1264.5360790088046,1.0,102.15833333333333,33.9085
4757,b9d9f8ac-b674-420d-b3ce-65e359a731f6,6232.093193116056,0.900971754386706,9.0,104.72500000000001,35.9215
4758,bb16c0b2-1fee-439b-964b-5350f31186f6,4918.723837035572,72.50071099787637,2.0,95.375,31.438000000000002
4759,bc0ed32f-3f68-4ea6-8c6a-8a4aa05fa6f5,5226.57916429201,717.7659570583097,2.0,103.80833333333334,34.6405
4760,be8ca5b9-1c1d-4d06-bbfa-8e8583aa7c82,3354.284785731186,1281.3173733947392,1.0,103.53333333333333,34.366
4761,c1e03fe1-0182-48bc-bebd-cac2cce51bff,4462.866488761474,842.4737003856623,3.0,102.61666666666667,34.73199999999999
4762,ceb173bc-3424-4691-9286-e6f43332cb04,3250.008503137371,1522.6658061369471,2.0,103.89999999999999,33.634
4763,dd314cba-8144-4c88-b45f-a0c415836f4b,4576.24649837546,1204.530225013406,1.0,89.60000000000001,32.6275
4764,eff16374-f07b-4cc5-a7d9-a36268643c85,4329.519194681639,268.01395468466797,1.0,103.16666666666667,31.1635
4765,f187f183-21ba-4d5d-bc16-414d0bfbaf48,5915.135910232911,840.9668646710069,1.0,103.99166666666667,33.9085
4766,f4ed64a3-b4fd-490d-b01b-64a575288f65,3738.8012280958164,990.3871263763793,1.0,104.08333333333333,33.5425
4767,fd44aaf5-1da0-475e-8ac9-d63315772b5f,3788.463937309411,838.3573856476319,2.0,103.625,33.725500000000004
4768,029ffb0b-9f7f-4e8f-a7a7-d46549d87922,4670.856959014965,748.3738815507123,2.0,103.625,34.0
4769,093a76ec-6849-4b3d-bd66-13bdccf9dfef,3837.0792156422463,527.5963223405663,0.0,103.53333333333333,31.529499999999995
4770,11c11d1b-04a9-42ad-aace-24ff4c411664,2741.0606302943293,927.4635301554006,2.0,104.26666666666667,33.45099999999999
4771,1e75db92-006b-4fb1-a8ed-c809c7565c4b,4052.840835066756,550.6893306677265,4.0,103.89999999999999,33.45099999999999
4772,20251c19-30d5-4d02-91fc-46c303c72adb,6024.497430694794,372.9183039161534,5.0,104.175,34.823499999999996
4773,2997ee40-02a8-494c-9ef9-cbd0a6872bcd,2709.097975145561,737.5278662779457,4.0,103.89999999999999,33.3595
4774,2d428360-484f-4488-a0cb-9089acb09bef,5619.2374673684,1083.7190051262571,3.0,104.35833333333333,34.549
